filing_id,politician,member_status,state_district,source_pdf,source_year,transaction_number_in_filing,owner,asset_v8_2_cleaned,asset_v8_1,ticker_v8_2_cleaned,ticker_v8_1,asset_type,transaction_type,transaction_date,notification_date,amount_min,amount_max,amount_exact,amount_category,amount_status,filing_status,subholding,location,description,comments,page,last_page,page_parse_method,page_recovery_used,filing_page_completeness_issue,suspected_missed_pages,page_continuation_used,duplicate_geometry_rows_merged,possible_adjacent_same_signature,row_shaded,geometry_quality_score,unicode_repair_applied,unicode_repair_count,needs_review,original_pdf_url,review_level,review_reason,owner_raw,asset_raw,asset_lookup_context,transaction_type_raw,transaction_date_raw,notification_date_raw,amount_raw,continuation_raw,detail_raw,review_reason_v8_1,review_level_v8_1,needs_review_v8_1,geometry_quality_score_v8_1,ticker_candidate_raw,ticker_parse_status,ticker_validation_source,ticker_changed,asset_changed_by_ticker_resolver,raw_date_has_extra_text,raw_date_prefix,date_prefix_disagrees
20027995,Hon. Scott Scott Franklin,Member,FL18,20027995.pdf,2025,1,,"Amazon.com, Inc. - Common Stock","Amazon.com, Inc. - Common Stock",AMZN,AMZN,ST,P,2025-02-26,2025-03-18,1001.0,15000.0,,"$1,001 - $15,000",valid_range,New,Fidelity Roth IRA,,,,1,1,table,False,False,,False,0,False,False,100,True,20,False,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20027995.pdf,,,,"Amazon.com, Inc. - Common Stock (AMZN) [ST] Filing Status: New Subholding Of: Fidelity Roth IRA","Amazon.com, Inc. - Common Stock (AMZN) [ST]",P,02/26/2025,03/18/2025,"$1,001 - $15,000",,"Amazon.com, Inc. - Common Stock (AMZN) [ST] P 02/26/2025 03/18/2025 $1,001 - $15,000 Filing Status: New Subholding Of: Fidelity Roth IRA",,,False,100,AMZN,accepted,house_ptr_structure+v8_1,False,False,False,02/26/2025,False
20027995,Hon. Scott Scott Franklin,Member,FL18,20027995.pdf,2025,2,SP,"Amazon.com, Inc. - Common Stock","Amazon.com, Inc. - Common Stock",AMZN,AMZN,ST,P,2025-02-26,2025-03-18,1001.0,15000.0,,"$1,001 - $15,000",valid_range,New,Fidelity Roth IRA,,,,1,1,table,False,False,,False,0,False,True,100,True,20,False,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20027995.pdf,,,SP,"Amazon.com, Inc. - Common Stock (AMZN) [ST]","Amazon.com, Inc. - Common Stock (AMZN) [ST]",P,02/26/2025,03/18/2025,"$1,001 - $15,000",Filing Status: New Subholding Of: Fidelity Roth IRA,"SP Amazon.com, Inc. - Common Stock (AMZN) [ST] P 02/26/2025 03/18/2025 $1,001 - $15,000 Filing Status: New Subholding Of: Fidelity Roth IRA",,,False,100,AMZN,accepted,house_ptr_structure+v8_1,False,False,False,02/26/2025,False
20027995,Hon. Scott Scott Franklin,Member,FL18,20027995.pdf,2025,3,,"Amazon.com, Inc. - Common Stock","Amazon.com, Inc. - Common Stock",AMZN,AMZN,ST,P,2025-02-26,2025-03-18,50001.0,100000.0,,"$50,001 - $100,000",valid_range,New,Fidelity Traditional IRA,,,,1,1,table,False,False,,False,0,False,False,100,True,20,False,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20027995.pdf,,,,"Amazon.com, Inc. - Common Stock (AMZN) [ST] Filing Status: New Subholding Of: Fidelity Traditional IRA","Amazon.com, Inc. - Common Stock (AMZN) [ST]",P A,02/26/2025,03/18/2025,"$50,001 - $100,000",,"Amazon.com, Inc. - Common Stock (AMZN) [ST] P 02/26/2025 03/18/2025 $50,001 - $100,000 Filing Status: New Subholding Of: Fidelity Traditional IRA",,,False,100,AMZN,accepted,house_ptr_structure+v8_1,False,False,False,02/26/2025,False
20027995,Hon. Scott Scott Franklin,Member,FL18,20027995.pdf,2025,4,,Costco Wholesale Corporation - Common Stock,Costco Wholesale Corporation - Common Stock,COST,COST,ST,S,2025-01-28,2025-03-18,1001.0,15000.0,,"$1,001 - $15,000",valid_range,New,Fidelity Roth IRA,,,,1,1,table,False,False,,False,0,False,True,100,True,20,False,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20027995.pdf,,,,Costco Wholesale Corporation - Common Stock (COST) [ST],Costco Wholesale Corporation - Common Stock (COST) [ST],S,01/28/2025,03/18/2025,"$1,001 - $15,000",Filing Status: New Subholding Of: Fidelity Roth IRA,"Costco Wholesale Corporation - Common Stock (COST) [ST] S 01/28/2025 03/18/2025 $1,001 - $15,000 Filing Status: New Subholding Of: Fidelity Roth IRA",,,False,100,COST,accepted,house_ptr_structure+v8_1,False,False,False,01/28/2025,False
20027995,Hon. Scott Scott Franklin,Member,FL18,20027995.pdf,2025,5,SP,Costco Wholesale Corporation - Common Stock,Costco Wholesale Corporation - Common Stock,COST,COST,ST,S,2025-01-28,2025-03-18,1001.0,15000.0,,"$1,001 - $15,000",valid_range,New,Fidelity Roth IRA,,,,1,1,table,False,False,,False,0,False,False,100,True,20,False,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20027995.pdf,,,SP,Costco Wholesale Corporation - Common Stock (COST) [ST] Filing Status: New Subholding Of: Fidelity Roth IRA,Costco Wholesale Corporation - Common Stock (COST) [ST],S,01/28/2025,03/18/2025,"$1,001 - $15,000",,"SP Costco Wholesale Corporation - Common Stock (COST) [ST] S 01/28/2025 03/18/2025 $1,001 - $15,000 Filing Status: New Subholding Of: Fidelity Roth IRA",,,False,100,COST,accepted,house_ptr_structure+v8_1,False,False,False,01/28/2025,False
20027995,Hon. Scott Scott Franklin,Member,FL18,20027995.pdf,2025,6,,Costco Wholesale Corporation - Common Stock,Costco Wholesale Corporation - Common Stock,COST,COST,ST,S,2025-01-28,2025-03-18,50001.0,100000.0,,"$50,001 - $100,000",valid_range,New,Fidelity Traditional IRA,,,,1,1,table,False,False,,False,0,False,True,100,True,20,False,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20027995.pdf,,,,Costco Wholesale Corporation - Common Stock (COST) [ST],Costco Wholesale Corporation - Common Stock (COST) [ST],S,01/28/2025,03/18/2025,"$50,001 - $100,000",Filing Status: New Subholding Of: Fidelity Traditional IRA,"Costco Wholesale Corporation - Common Stock (COST) [ST] S 01/28/2025 03/18/2025 $50,001 - $100,000 Filing Status: New Subholding Of: Fidelity Traditional IRA",,,False,100,COST,accepted,house_ptr_structure+v8_1,False,False,False,01/28/2025,False
20027995,Hon. Scott Scott Franklin,Member,FL18,20027995.pdf,2025,7,,Fidelity Advisor Total Bond CL Z,Fidelity Advisor Total Bond CL Z,,,GS,P,2025-02-19,2025-03-18,1001.0,15000.0,,"$1,001 - $15,000",valid_range,New,Fidelity Traditional IRA,,,,2,2,table,False,False,,False,0,False,False,100,True,20,False,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20027995.pdf,,,,Fidelity Advisor Total Bond CL Z [GS] Filing Status: New Subholding Of: Fidelity Traditional IRA,Fidelity Advisor Total Bond CL Z [GS],P A,02/19/2025,03/18/2025,"$1,001 - $15,000",,"Fidelity Advisor Total Bond CL Z [GS] P 02/19/2025 03/18/2025 $1,001 - $15,000 Filing Status: New Subholding Of: Fidelity Traditional IRA",,,False,100,,not_applicable,,False,False,False,02/19/2025,False
20027995,Hon. Scott Scott Franklin,Member,FL18,20027995.pdf,2025,8,SP,Fidelity Advisor Total Bond CL Z,Fidelity Advisor Total Bond CL Z,,,GS,P,2025-02-19,2025-03-18,,,800.0,,nonstandard_exact,New,Fidelity Roth IRA,,,,2,2,table,False,False,,False,0,False,True,95,True,20,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20027995.pdf,low,nonstandard_exact,SP,Fidelity Advisor Total Bond CL Z [GS],Fidelity Advisor Total Bond CL Z [GS],P,02/19/2025,03/18/2025,$800.00,Filing Status: New Subholding Of: Fidelity Roth IRA,SP Fidelity Advisor Total Bond CL Z [GS] P 02/19/2025 03/18/2025 $800.00 Filing Status: New Subholding Of: Fidelity Roth IRA,nonstandard_exact,low,True,95,,not_applicable,,False,False,False,02/19/2025,False
20027995,Hon. Scott Scott Franklin,Member,FL18,20027995.pdf,2025,9,,Fidelity Advisor Total Bond CL Z,Fidelity Advisor Total Bond CL Z,,,GS,P,2025-02-19,2025-03-18,1001.0,15000.0,,"$1,001 - $15,000",valid_range,New,Fidelity Roth IRA,,,,2,2,table,False,False,,False,0,False,False,100,True,20,False,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20027995.pdf,,,,Fidelity Advisor Total Bond CL Z [GS] Filing Status: New Subholding Of: Fidelity Roth IRA,Fidelity Advisor Total Bond CL Z [GS],P,02/19/2025,03/18/2025,"$1,001 - $15,000",,"Fidelity Advisor Total Bond CL Z [GS] P 02/19/2025 03/18/2025 $1,001 - $15,000 Filing Status: New Subholding Of: Fidelity Roth IRA",,,False,100,,not_applicable,,False,False,False,02/19/2025,False
20027995,Hon. Scott Scott Franklin,Member,FL18,20027995.pdf,2025,10,,Lockheed Martin Corporation Common Stock,Lockheed Martin Corporation Common Stock,LMT,LMT,ST,P,2025-02-18,2025-03-18,1001.0,15000.0,,"$1,001 - $15,000",valid_range,New,Fidelity Roth IRA,,,,2,2,table,False,False,,False,0,False,True,100,True,20,False,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20027995.pdf,,,,Lockheed Martin Corporation Common Stock (LMT) [ST],Lockheed Martin Corporation Common Stock (LMT) [ST],P,02/18/2025,03/18/2025,"$1,001 - $15,000",Filing Status: New Subholding Of: Fidelity Roth IRA,"Lockheed Martin Corporation Common Stock (LMT) [ST] P 02/18/2025 03/18/2025 $1,001 - $15,000 Filing Status: New Subholding Of: Fidelity Roth IRA",,,False,100,LMT,accepted,house_ptr_structure+v8_1,False,False,False,02/18/2025,False
