filing_id,politician,member_status,state_district,source_pdf,source_year,transaction_number_in_filing,owner,asset_v8_2_cleaned,asset_v8_1,ticker_v8_2_cleaned,ticker_v8_1,asset_type,transaction_type,transaction_date,notification_date,amount_min,amount_max,amount_exact,amount_category,amount_status,filing_status,subholding,location,description,comments,page,last_page,page_parse_method,page_recovery_used,filing_page_completeness_issue,suspected_missed_pages,page_continuation_used,duplicate_geometry_rows_merged,possible_adjacent_same_signature,row_shaded,geometry_quality_score,unicode_repair_applied,unicode_repair_count,needs_review,original_pdf_url,review_level,review_reason,owner_raw,asset_raw,asset_lookup_context,transaction_type_raw,transaction_date_raw,notification_date_raw,amount_raw,continuation_raw,detail_raw,review_reason_v8_1,review_level_v8_1,needs_review_v8_1,geometry_quality_score_v8_1,ticker_candidate_raw,ticker_parse_status,ticker_validation_source,ticker_changed,asset_changed_by_ticker_resolver,raw_date_has_extra_text,raw_date_prefix,date_prefix_disagrees,amount_exact_before_p2,amount_status_before_p2
20032284,Hon. Kevin Hern,Member,OK01,20032284.pdf,2025,1,JT,Accenture plc Class A Ordinary Shares,Accenture plc Class A Ordinary Shares,ACN,ACN,ST,S (partial),2025-09-26,2025-09-29,15001.0,50000.0,,"$15,001 - $50,000",valid_range,New,Hern Family Foundation,,,,1,1,table,False,False,,False,0,False,False,100,True,20,False,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20032284.pdf,,,JT,Accenture plc Class A Ordinary Shares (ACN) [ST] Filing Status: New Subholding Of: Hern Family Foundation,Accenture plc Class A Ordinary Shares (ACN) [ST],S (partial) n,09/26/2025,09/29/2025,"$15,001 - $50,000",,"JT Accenture plc Class A Ordinary Shares (ACN) [ST] S (partial) 09/26/2025 09/29/2025 $15,001 - $50,000 Filing Status: New Subholding Of: Hern Family Foundation",,,False,100,ACN,accepted,house_ptr_structure+v8_1,False,False,False,09/26/2025,False,,valid_range
20032284,Hon. Kevin Hern,Member,OK01,20032284.pdf,2025,2,JT,"Home Depot, Inc.","Home Depot, Inc.",HD,HD,ST,S (partial),2025-09-26,2025-09-29,15001.0,50000.0,,"$15,001 - $50,000",valid_range,New,Hern Family Foundation,,,,1,1,table,False,False,,False,0,False,True,100,True,20,False,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20032284.pdf,,,JT,"Home Depot, Inc. (HD) [ST]","Home Depot, Inc. (HD) [ST]",S (partial),09/26/2025,09/29/2025,"$15,001 - $50,000",Filing Status: New Subholding Of: Hern Family Foundation,"JT Home Depot, Inc. (HD) [ST] S (partial) 09/26/2025 09/29/2025 $15,001 - $50,000 Filing Status: New Subholding Of: Hern Family Foundation",,,False,100,HD,accepted,house_ptr_structure+v8_1,False,False,False,09/26/2025,False,,valid_range
20032284,Hon. Kevin Hern,Member,OK01,20032284.pdf,2025,3,JT,Masimo Corporation - Common Stock,Masimo Corporation - Common Stock,MASI,MASI,ST,S,2025-09-26,2025-09-29,15001.0,50000.0,,"$15,001 - $50,000",valid_range,New,Hern Family Foundation,,,,1,1,table,False,False,,False,0,False,False,100,True,20,False,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20032284.pdf,,,JT,Masimo Corporation - Common Stock (MASI) [ST] Filing Status: New Subholding Of: Hern Family Foundation,Masimo Corporation - Common Stock (MASI) [ST],S n,09/26/2025,09/29/2025,"$15,001 - $50,000",,"JT Masimo Corporation - Common Stock (MASI) [ST] S 09/26/2025 09/29/2025 $15,001 - $50,000 Filing Status: New Subholding Of: Hern Family Foundation",,,False,100,MASI,accepted,house_ptr_structure+v8_1,False,False,False,09/26/2025,False,,valid_range
20032284,Hon. Kevin Hern,Member,OK01,20032284.pdf,2025,4,JT,Microsoft Corporation - Common Stock,Microsoft Corporation - Common Stock,MSFT,MSFT,ST,S (partial),2025-09-26,2025-09-29,15001.0,50000.0,,"$15,001 - $50,000",valid_range,New,Hern Family Foundation,,,,1,1,table,False,False,,False,0,False,True,100,True,20,False,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20032284.pdf,,,JT,Microsoft Corporation - Common Stock (MSFT) [ST],Microsoft Corporation - Common Stock (MSFT) [ST],S (partial),09/26/2025,09/29/2025,"$15,001 - $50,000",Filing Status: New Subholding Of: Hern Family Foundation,"JT Microsoft Corporation - Common Stock (MSFT) [ST] S (partial) 09/26/2025 09/29/2025 $15,001 - $50,000 Filing Status: New Subholding Of: Hern Family Foundation",,,False,100,MSFT,accepted,house_ptr_structure+v8_1,False,False,False,09/26/2025,False,,valid_range
