filing_id,politician,member_status,state_district,source_pdf,source_year,transaction_number_in_filing,owner,asset_v8_2_cleaned,asset_v8_1,ticker_v8_2_cleaned,ticker_v8_1,asset_type,transaction_type,transaction_date,notification_date,amount_min,amount_max,amount_exact,amount_category,amount_status,filing_status,subholding,location,description,comments,page,last_page,page_parse_method,page_recovery_used,filing_page_completeness_issue,suspected_missed_pages,page_continuation_used,duplicate_geometry_rows_merged,possible_adjacent_same_signature,row_shaded,geometry_quality_score,unicode_repair_applied,unicode_repair_count,needs_review,original_pdf_url,review_level,review_reason,owner_raw,asset_raw,asset_lookup_context,transaction_type_raw,transaction_date_raw,notification_date_raw,amount_raw,continuation_raw,detail_raw,review_reason_v8_1,review_level_v8_1,needs_review_v8_1,geometry_quality_score_v8_1,ticker_candidate_raw,ticker_parse_status,ticker_validation_source,ticker_changed,asset_changed_by_ticker_resolver,raw_date_has_extra_text,raw_date_prefix,date_prefix_disagrees,amount_exact_before_p2,amount_status_before_p2
20033610,Hon. Richard Dean Dr McCormick,Member,GA06,20033610.pdf,2025,1,,Abbott Laboratories Common Stock,Abbott Laboratories Common Stock,ABT,ABT,ST,P,2025-11-05,2025-12-09,1001.0,15000.0,,"$1,001 - $15,000",valid_range,New,,,,,1,1,table,False,False,,False,0,False,False,100,True,10,False,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20033610.pdf,,,,Abbott Laboratories Common Stock (ABT) [ST] Filing Status: New,Abbott Laboratories Common Stock (ABT) [ST],P,11/05/2025,12/09/2025,"$1,001 - $15,000",,"Abbott Laboratories Common Stock (ABT) [ST] P 11/05/2025 12/09/2025 $1,001 - $15,000 Filing Status: New",,,False,100,ABT,accepted,house_ptr_structure+v8_1,False,False,False,11/05/2025,False,,valid_range
20033610,Hon. Richard Dean Dr McCormick,Member,GA06,20033610.pdf,2025,2,,"Air Products and Chemicals, Inc. Common Stock","Air Products and Chemicals, Inc. Common Stock",APD,APD,ST,P,2025-11-05,2025-12-09,1001.0,15000.0,,"$1,001 - $15,000",valid_range,New,,,,,1,1,table,False,False,,False,0,False,True,100,True,10,False,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20033610.pdf,,,,"Air Products and Chemicals, Inc. Common Stock (APD) [ST]","Air Products and Chemicals, Inc. Common Stock (APD) [ST]",P,11/05/2025,12/09/2025,"$1,001 - $15,000",Filing Status: New,"Air Products and Chemicals, Inc. Common Stock (APD) [ST] P 11/05/2025 12/09/2025 $1,001 - $15,000 Filing Status: New",,,False,100,APD,accepted,house_ptr_structure+v8_1,False,False,False,11/05/2025,False,,valid_range
20033610,Hon. Richard Dean Dr McCormick,Member,GA06,20033610.pdf,2025,3,,"American Water Works Company, Inc. Common Stock","American Water Works Company, Inc. Common Stock",AWK,AWK,ST,P,2025-11-05,2025-12-09,1001.0,15000.0,,"$1,001 - $15,000",valid_range,New,,,,,1,1,table,False,False,,False,0,False,False,100,True,10,False,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20033610.pdf,,,,"American Water Works Company, Inc. Common Stock (AWK) [ST] Filing Status: New","American Water Works Company, Inc. Common Stock (AWK) [ST]",P,11/05/2025,12/09/2025,"$1,001 - $15,000",,"American Water Works Company, Inc. Common Stock (AWK) [ST] P 11/05/2025 12/09/2025 $1,001 - $15,000 Filing Status: New",,,False,100,AWK,accepted,house_ptr_structure+v8_1,False,False,False,11/05/2025,False,,valid_range
20033610,Hon. Richard Dean Dr McCormick,Member,GA06,20033610.pdf,2025,4,,"Analog Devices, Inc. - Common Stock","Analog Devices, Inc. - Common Stock",ADI,ADI,ST,P,2025-11-05,2025-12-09,1001.0,15000.0,,"$1,001 - $15,000",valid_range,New,,,,,1,1,table,False,False,,False,0,False,True,100,True,10,False,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20033610.pdf,,,,"Analog Devices, Inc. - Common Stock (ADI) [ST]","Analog Devices, Inc. - Common Stock (ADI) [ST]",P,11/05/2025,12/09/2025,"$1,001 - $15,000",Filing Status: New,"Analog Devices, Inc. - Common Stock (ADI) [ST] P 11/05/2025 12/09/2025 $1,001 - $15,000 Filing Status: New",,,False,100,ADI,accepted,house_ptr_structure+v8_1,False,False,False,11/05/2025,False,,valid_range
20033610,Hon. Richard Dean Dr McCormick,Member,GA06,20033610.pdf,2025,5,,Apple Inc. - Common Stock,Apple Inc. - Common Stock,AAPL,AAPL,ST,P,2025-11-05,2025-12-09,1001.0,15000.0,,"$1,001 - $15,000",valid_range,New,,,,,1,1,table,False,False,,False,0,False,False,100,True,10,False,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20033610.pdf,,,,Apple Inc. - Common Stock (AAPL) [ST] Filing Status: New,Apple Inc. - Common Stock (AAPL) [ST],P,11/05/2025,12/09/2025,"$1,001 - $15,000",,"Apple Inc. - Common Stock (AAPL) [ST] P 11/05/2025 12/09/2025 $1,001 - $15,000 Filing Status: New",,,False,100,AAPL,accepted,house_ptr_structure+v8_1,False,False,False,11/05/2025,False,,valid_range
20033610,Hon. Richard Dean Dr McCormick,Member,GA06,20033610.pdf,2025,6,,"Automatic Data Processing, Inc. - Common Stock","Automatic Data Processing, Inc. - Common Stock",ADP,ADP,ST,P,2025-11-05,2025-12-09,1001.0,15000.0,,"$1,001 - $15,000",valid_range,New,,,,,1,1,table,False,False,,False,0,False,True,100,True,10,False,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20033610.pdf,,,,"Automatic Data Processing, Inc. - Common Stock (ADP) [ST]","Automatic Data Processing, Inc. - Common Stock (ADP) [ST]",P,11/05/2025,12/09/2025,"$1,001 - $15,000",Filing Status: New,"Automatic Data Processing, Inc. - Common Stock (ADP) [ST] P 11/05/2025 12/09/2025 $1,001 - $15,000 Filing Status: New",,,False,100,ADP,accepted,house_ptr_structure+v8_1,False,False,False,11/05/2025,False,,valid_range
20033610,Hon. Richard Dean Dr McCormick,Member,GA06,20033610.pdf,2025,7,,Berkshire Hathaway Inc. New Common Stock,Berkshire Hathaway Inc. New Common Stock,BRK.B,BRK.B,ST,P,2025-11-05,2025-12-09,1001.0,15000.0,,"$1,001 - $15,000",valid_range,New,,,,,1,1,table,False,False,,False,0,False,False,100,True,10,False,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20033610.pdf,,,,Berkshire Hathaway Inc. New Common Stock (BRK.B) [ST] Filing Status: New,Berkshire Hathaway Inc. New Common Stock (BRK.B) [ST],P,11/05/2025,12/09/2025,"$1,001 - $15,000",,"Berkshire Hathaway Inc. New Common Stock (BRK.B) [ST] P 11/05/2025 12/09/2025 $1,001 - $15,000 Filing Status: New",,,False,100,BRK.B,accepted,house_ptr_structure+v8_1,False,False,False,11/05/2025,False,,valid_range
20033610,Hon. Richard Dean Dr McCormick,Member,GA06,20033610.pdf,2025,8,,"BlackRock, Inc. Common Stock","BlackRock, Inc. Common Stock",BLK,BLK,ST,P,2025-11-05,2025-12-09,1001.0,15000.0,,"$1,001 - $15,000",valid_range,New,,,,,1,2,table,False,False,,True,0,False,True,98,True,10,False,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20033610.pdf,,,,"BlackRock, Inc. Common Stock (BLK)","BlackRock, Inc. Common Stock (BLK) yp $200? [ST]",P,11/05/2025,12/09/2025,"$1,001 - $15,000",yp $200? [ST] Filing Status: New,"BlackRock, Inc. Common Stock (BLK) P 11/05/2025 12/09/2025 $1,001 - $15,000 yp $200? [ST] Filing Status: New",,,False,98,BLK,accepted,house_ptr_structure+v8_1,False,False,False,11/05/2025,False,,valid_range
20033610,Hon. Richard Dean Dr McCormick,Member,GA06,20033610.pdf,2025,9,,"Cisco Systems, Inc. - Common Stock","Cisco Systems, Inc. - Common Stock",CSCO,CSCO,ST,P,2025-11-05,2025-12-09,1001.0,15000.0,,"$1,001 - $15,000",valid_range,New,,,,,2,2,table,False,False,,False,0,False,False,100,True,10,False,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20033610.pdf,,,,"Cisco Systems, Inc. - Common Stock (CSCO) [ST] Filing Status: New","Cisco Systems, Inc. - Common Stock (CSCO) [ST]",P,11/05/2025,12/09/2025,"$1,001 - $15,000",,"Cisco Systems, Inc. - Common Stock (CSCO) [ST] P 11/05/2025 12/09/2025 $1,001 - $15,000 Filing Status: New",,,False,100,CSCO,accepted,house_ptr_structure+v8_1,False,False,False,11/05/2025,False,,valid_range
20033610,Hon. Richard Dean Dr McCormick,Member,GA06,20033610.pdf,2025,10,,Costco Wholesale Corporation - Common Stock,Costco Wholesale Corporation - Common Stock,COST,COST,ST,P,2025-11-05,2025-12-09,1001.0,15000.0,,"$1,001 - $15,000",valid_range,New,,,,,2,2,table,False,False,,False,0,False,True,100,True,10,False,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20033610.pdf,,,,Costco Wholesale Corporation - Common Stock (COST) [ST],Costco Wholesale Corporation - Common Stock (COST) [ST],P,11/05/2025,12/09/2025,"$1,001 - $15,000",Filing Status: New,"Costco Wholesale Corporation - Common Stock (COST) [ST] P 11/05/2025 12/09/2025 $1,001 - $15,000 Filing Status: New",,,False,100,COST,accepted,house_ptr_structure+v8_1,False,False,False,11/05/2025,False,,valid_range
