filing_id,politician,member_status,state_district,source_pdf,source_year,transaction_number_in_filing,owner,asset_v8_2_cleaned,asset_v8_1,ticker_v8_2_cleaned,ticker_v8_1,asset_type,transaction_type,transaction_date,notification_date,amount_min,amount_max,amount_exact,amount_category,amount_status,filing_status,subholding,location,description,comments,page,last_page,page_parse_method,page_recovery_used,filing_page_completeness_issue,suspected_missed_pages,page_continuation_used,duplicate_geometry_rows_merged,possible_adjacent_same_signature,row_shaded,geometry_quality_score,unicode_repair_applied,unicode_repair_count,needs_review,original_pdf_url,review_level,review_reason,owner_raw,asset_raw,asset_lookup_context,transaction_type_raw,transaction_date_raw,notification_date_raw,amount_raw,continuation_raw,detail_raw,review_reason_v8_1,review_level_v8_1,needs_review_v8_1,geometry_quality_score_v8_1,ticker_candidate_raw,ticker_parse_status,ticker_validation_source,ticker_changed,asset_changed_by_ticker_resolver,raw_date_has_extra_text,raw_date_prefix,date_prefix_disagrees
20030637,Hon. Tim Moore,Member,NC14,20030637.pdf,2025,1,,"American Airlines Group, Inc. - Common Stock","American Airlines Group, Inc. - Common Stock",AAL,AAL,ST,S,2025-06-17,2025-07-01,50001.0,100000.0,,"$50,001 - $100,000",valid_range,New,,,,,1,1,table,False,False,,False,0,False,False,100,True,10,False,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030637.pdf,,,,"American Airlines Group, Inc. - Common Stock (AAL) [ST] Filing Status: New","American Airlines Group, Inc. - Common Stock (AAL) [ST]",S,06/17/2025,07/01/2025,"$50,001 - $100,000",,"American Airlines Group, Inc. - Common Stock (AAL) [ST] S 06/17/2025 07/01/2025 $50,001 - $100,000 Filing Status: New",,,False,100,AAL,accepted,house_ptr_structure+v8_1,False,False,False,06/17/2025,False
20030637,Hon. Tim Moore,Member,NC14,20030637.pdf,2025,2,,"American Airlines Group, Inc. - Common Stock","American Airlines Group, Inc. - Common Stock",AAL,AAL,ST,P,2025-06-16,2025-07-01,100001.0,250000.0,,"$100,001 - $250,000",valid_range,New,,,,,1,1,table,False,False,,False,0,False,True,100,True,10,False,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030637.pdf,,,,"American Airlines Group, Inc. - Common Stock (AAL) [ST]","American Airlines Group, Inc. - Common Stock (AAL) [ST]",P,06/16/2025,07/01/2025,"$100,001 - $250,000",Filing Status: New,"American Airlines Group, Inc. - Common Stock (AAL) [ST] P 06/16/2025 07/01/2025 $100,001 - $250,000 Filing Status: New",,,False,100,AAL,accepted,house_ptr_structure+v8_1,False,False,False,06/16/2025,False
20030637,Hon. Tim Moore,Member,NC14,20030637.pdf,2025,3,,"American Airlines Group, Inc. - Common Stock","American Airlines Group, Inc. - Common Stock",AAL,AAL,ST,S (partial),2025-06-16,2025-07-01,50001.0,100000.0,,"$50,001 - $100,000",valid_range,New,,,,,1,1,table,False,False,,False,0,False,False,100,True,10,False,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030637.pdf,,,,"American Airlines Group, Inc. - Common Stock (AAL) [ST] Filing Status: New","American Airlines Group, Inc. - Common Stock (AAL) [ST]",S (partial),06/16/2025,07/01/2025,"$50,001 - $100,000",,"American Airlines Group, Inc. - Common Stock (AAL) [ST] S (partial) 06/16/2025 07/01/2025 $50,001 - $100,000 Filing Status: New",,,False,100,AAL,accepted,house_ptr_structure+v8_1,False,False,False,06/16/2025,False
20030637,Hon. Tim Moore,Member,NC14,20030637.pdf,2025,4,,Apple Inc. - Common Stock,Apple Inc. - Common Stock,AAPL,AAPL,ST,S,2025-06-02,2025-07-01,100001.0,250000.0,,"$100,001 - $250,000",valid_range,New,,,,,1,1,table,False,False,,False,0,False,True,100,True,10,False,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030637.pdf,,,,Apple Inc. - Common Stock (AAPL) [ST],Apple Inc. - Common Stock (AAPL) [ST],S,06/02/2025,07/01/2025,"$100,001 - $250,000",Filing Status: New,"Apple Inc. - Common Stock (AAPL) [ST] S 06/02/2025 07/01/2025 $100,001 - $250,000 Filing Status: New",,,False,100,AAPL,accepted,house_ptr_structure+v8_1,False,False,False,06/02/2025,False
20030637,Hon. Tim Moore,Member,NC14,20030637.pdf,2025,5,,Apple Inc. - Common Stock,Apple Inc. - Common Stock,AAPL,AAPL,ST,P,2025-06-02,2025-07-01,50001.0,100000.0,,"$50,001 - $100,000",valid_range,New,,,,,1,1,table,False,False,,False,0,False,False,100,True,10,False,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030637.pdf,,,,Apple Inc. - Common Stock (AAPL) [ST] Filing Status: New,Apple Inc. - Common Stock (AAPL) [ST],P,06/02/2025,07/01/2025,"$50,001 - $100,000",,"Apple Inc. - Common Stock (AAPL) [ST] P 06/02/2025 07/01/2025 $50,001 - $100,000 Filing Status: New",,,False,100,AAPL,accepted,house_ptr_structure+v8_1,False,False,False,06/02/2025,False
20030637,Hon. Tim Moore,Member,NC14,20030637.pdf,2025,6,,Direxion Daily Small Cap Bear 3X ETF,Direxion Daily Small Cap Bear 3X ETF,,,OT,P,2025-06-27,2025-07-01,1001.0,15000.0,,"$1,001 - $15,000",valid_range,New,,US,ETF,,1,1,table,False,False,,False,0,False,True,100,True,27,False,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030637.pdf,,,,Direxion Daily Small Cap Bear 3X ETF [OT],Direxion Daily Small Cap Bear 3X ETF [OT],P,06/27/2025,07/01/2025,"$1,001 - $15,000",Filing Status: New Location: US Description: ETF,"Direxion Daily Small Cap Bear 3X ETF [OT] P 06/27/2025 07/01/2025 $1,001 - $15,000 Filing Status: New Location: US Description: ETF",,,False,100,,not_applicable,,False,False,False,06/27/2025,False
20030637,Hon. Tim Moore,Member,NC14,20030637.pdf,2025,7,,Direxion Daily Small Cap Bear 3X ETF,Direxion Daily Small Cap Bear 3X ETF,,,OT,P,2025-06-30,2025-07-01,1001.0,15000.0,,"$1,001 - $15,000",valid_range,New,,US,ETF,,1,2,table,False,False,,True,0,False,False,98,True,27,False,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030637.pdf,,,,Direxion Daily Small Cap Bear 3X ETF [OT] Filing Status: New,Direxion Daily Small Cap Bear 3X ETF [OT] Location: US Description: ETF,P,06/30/2025,07/01/2025,"$1,001 - $15,000",Location: US Description: ETF,"Direxion Daily Small Cap Bear 3X ETF [OT] P 06/30/2025 07/01/2025 $1,001 - $15,000 Filing Status: New Location: US Description: ETF",,,False,98,,not_applicable,,False,False,False,06/30/2025,False
20030637,Hon. Tim Moore,Member,NC14,20030637.pdf,2025,8,,Direxion Daily Small Cap Bull 3X ETF,Direxion Daily Small Cap Bull 3X ETF,,,OT,S,2025-06-09,2025-07-01,500001.0,1000000.0,,"$500,001 - $1,000,000",valid_range,New,,US,ETF,,2,2,table,False,False,,False,0,False,True,100,True,27,False,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030637.pdf,,,,Direxion Daily Small Cap Bull 3X ETF [OT],Direxion Daily Small Cap Bull 3X ETF [OT],S,06/09/2025,07/01/2025,"$500,001 - $1,000,000",Filing Status: New Location: US Description: ETF,"Direxion Daily Small Cap Bull 3X ETF [OT] S 06/09/2025 07/01/2025 $500,001 - $1,000,000 Filing Status: New Location: US Description: ETF",,,False,100,,not_applicable,,False,False,False,06/09/2025,False
20030637,Hon. Tim Moore,Member,NC14,20030637.pdf,2025,9,,Yieldmax SMCI Optn Inc Strg ETF,Yieldmax SMCI Optn Inc Strg ETF,,,OT,P,2025-06-16,2025-07-01,15001.0,50000.0,,"$15,001 - $50,000",valid_range,New,,US,ETF,,2,2,table,False,False,,False,0,False,False,100,True,27,False,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030637.pdf,,,,Yieldmax SMCI Optn Inc Strg ETF [OT] Filing Status: New Location: US Description: ETF,Yieldmax SMCI Optn Inc Strg ETF [OT],P,06/16/2025,07/01/2025,"$15,001 - $50,000",,"Yieldmax SMCI Optn Inc Strg ETF [OT] P 06/16/2025 07/01/2025 $15,001 - $50,000 Filing Status: New Location: US Description: ETF",,,False,100,,not_applicable,,False,False,False,06/16/2025,False
20030637,Hon. Tim Moore,Member,NC14,20030637.pdf,2025,10,,Yieldmax SMCI Optn Inc Strg ETF,Yieldmax SMCI Optn Inc Strg ETF,,,OT,S,2025-06-17,2025-07-01,15001.0,50000.0,,"$15,001 - $50,000",valid_range,New,,US,ETF,,2,2,table,False,False,,False,0,False,True,100,True,27,False,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030637.pdf,,,,Yieldmax SMCI Optn Inc Strg ETF [OT],Yieldmax SMCI Optn Inc Strg ETF [OT],S,06/17/2025,07/01/2025,"$15,001 - $50,000",Filing Status: New Location: US Description: ETF,"Yieldmax SMCI Optn Inc Strg ETF [OT] S 06/17/2025 07/01/2025 $15,001 - $50,000 Filing Status: New Location: US Description: ETF",,,False,100,,not_applicable,,False,False,False,06/17/2025,False
