filing_id,politician,member_status,state_district,source_pdf,source_year,transaction_number_in_filing,owner,asset_v8_2_cleaned,asset_v8_1,ticker_v8_2_cleaned,ticker_v8_1,asset_type,transaction_type,transaction_date,notification_date,amount_min,amount_max,amount_exact,amount_category,amount_status,filing_status,subholding,location,description,comments,page,last_page,page_parse_method,page_recovery_used,filing_page_completeness_issue,suspected_missed_pages,page_continuation_used,duplicate_geometry_rows_merged,possible_adjacent_same_signature,row_shaded,geometry_quality_score,unicode_repair_applied,unicode_repair_count,needs_review,original_pdf_url,review_level,review_reason,owner_raw,asset_raw,asset_lookup_context,transaction_type_raw,transaction_date_raw,notification_date_raw,amount_raw,continuation_raw,detail_raw,review_reason_v8_1,review_level_v8_1,needs_review_v8_1,geometry_quality_score_v8_1,ticker_candidate_raw,ticker_parse_status,ticker_validation_source,ticker_changed,asset_changed_by_ticker_resolver,raw_date_has_extra_text,raw_date_prefix,date_prefix_disagrees,amount_exact_before_p2,amount_status_before_p2
20030275,Hon. Thomas H. Kean Jr,Member,NJ07,20030275.pdf,2025,1,,"Amazon.com, Inc. - Common Stock","Amazon.com, Inc. - Common Stock",AMZN,AMZN,ST,P,2025-04-24,2025-05-03,1001.0,15000.0,,"$1,001 - $15,000",valid_range,New,Kean Family Partnership,,,,1,1,table,False,False,,False,0,False,False,100,True,20,False,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030275.pdf,,,,"Amazon.com, Inc. - Common Stock (AMZN) [ST] Filing Status: New Subholding Of: Kean Family Partnershi","Amazon.com, Inc. - Common Stock (AMZN) [ST]",P p,04/24/2025,05/03/2025,"$1,001 - $15,000",,"Amazon.com, Inc. - Common Stock (AMZN) [ST] P 04/24/2025 05/03/2025 $1,001 - $15,000 Filing Status: New Subholding Of: Kean Family Partnership",,,False,100,AMZN,accepted,house_ptr_structure+v8_1,False,False,False,04/24/2025,False,,valid_range
20030275,Hon. Thomas H. Kean Jr,Member,NJ07,20030275.pdf,2025,2,,"Analog Devices, Inc. - Common Stock","Analog Devices, Inc. - Common Stock",ADI,ADI,ST,P,2025-04-24,2025-05-03,1001.0,15000.0,,"$1,001 - $15,000",valid_range,New,Kean Family Partnership,,,,1,1,table,False,False,,False,0,False,True,100,True,20,False,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030275.pdf,,,,"Analog Devices, Inc. - Common Stock (ADI) [ST]","Analog Devices, Inc. - Common Stock (ADI) [ST]",P,04/24/2025,05/03/2025,"$1,001 - $15,000",Filing Status: New Subholding Of: Kean Family Partnership,"Analog Devices, Inc. - Common Stock (ADI) [ST] P 04/24/2025 05/03/2025 $1,001 - $15,000 Filing Status: New Subholding Of: Kean Family Partnership",,,False,100,ADI,accepted,house_ptr_structure+v8_1,False,False,False,04/24/2025,False,,valid_range
20030275,Hon. Thomas H. Kean Jr,Member,NJ07,20030275.pdf,2025,3,,Canadian Pacific Kansas City Limited Common Shares,Canadian Pacific Kansas City Limited Common Shares,CP,CP,ST,P,2025-04-10,2025-05-03,1001.0,15000.0,,"$1,001 - $15,000",valid_range,New,Kean Family Partnership,,,,1,1,table,False,False,,False,0,False,False,100,True,20,False,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030275.pdf,,,,Canadian Pacific Kansas City Limited Common Shares (CP) [ST] Filing Status: New Subholding Of: Kean Family Partnershi,Canadian Pacific Kansas City Limited Common Shares (CP) [ST],P p,04/10/2025,05/03/2025,"$1,001 - $15,000",,"Canadian Pacific Kansas City Limited Common Shares (CP) [ST] P 04/10/2025 05/03/2025 $1,001 - $15,000 Filing Status: New Subholding Of: Kean Family Partnership",,,False,100,CP,accepted,house_ptr_structure+v8_1,False,False,False,04/10/2025,False,,valid_range
20030275,Hon. Thomas H. Kean Jr,Member,NJ07,20030275.pdf,2025,4,,"First Citizens BancShares, Inc. - Class A Common Stock","First Citizens BancShares, Inc. - Class A Common Stock",FCNCA,FCNCA,ST,P,2025-04-10,2025-05-03,1001.0,15000.0,,"$1,001 - $15,000",valid_range,New,Kean Family Partnership,,,,1,1,table,False,False,,False,0,False,True,100,True,20,False,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030275.pdf,,,,"First Citizens BancShares, Inc. - Class A Common Stock (FCNCA) [ST]","First Citizens BancShares, Inc. - Class A Common Stock (FCNCA) [ST]",P,04/10/2025,05/03/2025,"$1,001 - $15,000",Filing Status: New Subholding Of: Kean Family Partnership,"First Citizens BancShares, Inc. - Class A Common Stock (FCNCA) [ST] P 04/10/2025 05/03/2025 $1,001 - $15,000 Filing Status: New Subholding Of: Kean Family Partnership",,,False,100,FCNCA,accepted,house_ptr_structure+v8_1,False,False,False,04/10/2025,False,,valid_range
20030275,Hon. Thomas H. Kean Jr,Member,NJ07,20030275.pdf,2025,5,,"First Citizens BancShares, Inc. - Class A Common Stock","First Citizens BancShares, Inc. - Class A Common Stock",FCNCA,FCNCA,ST,P,2025-04-11,2025-05-03,1001.0,15000.0,,"$1,001 - $15,000",valid_range,New,Kean Family Partnership,,,,1,1,table,False,False,,False,0,False,False,100,True,20,False,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030275.pdf,,,,"First Citizens BancShares, Inc. - Class A Common Stock (FCNCA) [ST] Filing Status: New Subholding Of: Kean Family Partnershi","First Citizens BancShares, Inc. - Class A Common Stock (FCNCA) [ST]",P p,04/11/2025,05/03/2025,"$1,001 - $15,000",,"First Citizens BancShares, Inc. - Class A Common Stock (FCNCA) [ST] P 04/11/2025 05/03/2025 $1,001 - $15,000 Filing Status: New Subholding Of: Kean Family Partnership",,,False,100,FCNCA,accepted,house_ptr_structure+v8_1,False,False,False,04/11/2025,False,,valid_range
20030275,Hon. Thomas H. Kean Jr,Member,NJ07,20030275.pdf,2025,6,,"Fiserv, Inc. Common Stock","Fiserv, Inc. Common Stock",FI,FI,ST,P,2025-04-24,2025-05-03,1001.0,15000.0,,"$1,001 - $15,000",valid_range,New,Kean Family Partnership,,,,1,1,table,False,False,,False,0,False,True,100,True,20,False,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030275.pdf,,,,"Fiserv, Inc. Common Stock (FI) [ST]","Fiserv, Inc. Common Stock (FI) [ST]",P,04/24/2025,05/03/2025,"$1,001 - $15,000",Filing Status: New Subholding Of: Kean Family Partnership,"Fiserv, Inc. Common Stock (FI) [ST] P 04/24/2025 05/03/2025 $1,001 - $15,000 Filing Status: New Subholding Of: Kean Family Partnership",,,False,100,FI,accepted,house_ptr_structure+v8_1,False,False,False,04/24/2025,False,,valid_range
20030275,Hon. Thomas H. Kean Jr,Member,NJ07,20030275.pdf,2025,7,,Fortive Corporation Common Stock,Fortive Corporation Common Stock,FTV,FTV,ST,S,2025-04-10,2025-05-03,1001.0,15000.0,,"$1,001 - $15,000",valid_range,New,Kean Family Partnership,,,,2,2,table,False,False,,False,0,False,False,100,True,20,False,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030275.pdf,,,,Fortive Corporation Common Stock (FTV) [ST] Filing Status: New Subholding Of: Kean Family Partnershi,Fortive Corporation Common Stock (FTV) [ST],S p,04/10/2025,05/03/2025,"$1,001 - $15,000",,"Fortive Corporation Common Stock (FTV) [ST] S 04/10/2025 05/03/2025 $1,001 - $15,000 Filing Status: New Subholding Of: Kean Family Partnership",,,False,100,FTV,accepted,house_ptr_structure+v8_1,False,False,False,04/10/2025,False,,valid_range
20030275,Hon. Thomas H. Kean Jr,Member,NJ07,20030275.pdf,2025,8,,"Franklin Resources, Inc. Common Stock","Franklin Resources, Inc. Common Stock",BEN,BEN,ST,S (partial),2025-04-28,2025-05-03,1001.0,15000.0,,"$1,001 - $15,000",valid_range,New,Kean Family Partnership,,,,2,2,table,False,False,,False,0,False,True,100,True,20,False,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030275.pdf,,,,"Franklin Resources, Inc. Common Stock (BEN) [ST]","Franklin Resources, Inc. Common Stock (BEN) [ST]",S (partial),04/28/2025,05/03/2025,"$1,001 - $15,000",Filing Status: New Subholding Of: Kean Family Partnership,"Franklin Resources, Inc. Common Stock (BEN) [ST] S (partial) 04/28/2025 05/03/2025 $1,001 - $15,000 Filing Status: New Subholding Of: Kean Family Partnership",,,False,100,BEN,accepted,house_ptr_structure+v8_1,False,False,False,04/28/2025,False,,valid_range
20030275,Hon. Thomas H. Kean Jr,Member,NJ07,20030275.pdf,2025,9,,"Illumina, Inc. - Common Stock","Illumina, Inc. - Common Stock",ILMN,ILMN,ST,P,2025-04-01,2025-05-03,1001.0,15000.0,,"$1,001 - $15,000",valid_range,New,Kean Family Partnership,,,,2,2,table,False,False,,False,0,False,False,100,True,20,False,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030275.pdf,,,,"Illumina, Inc. - Common Stock (ILMN) [ST] Filing Status: New Subholding Of: Kean Family Partnershi","Illumina, Inc. - Common Stock (ILMN) [ST]",P p,04/01/2025,05/03/2025,"$1,001 - $15,000",,"Illumina, Inc. - Common Stock (ILMN) [ST] P 04/01/2025 05/03/2025 $1,001 - $15,000 Filing Status: New Subholding Of: Kean Family Partnership",,,False,100,ILMN,accepted,house_ptr_structure+v8_1,False,False,False,04/01/2025,False,,valid_range
20030275,Hon. Thomas H. Kean Jr,Member,NJ07,20030275.pdf,2025,10,,nVent Electric plc Ordinary Shares,nVent Electric plc Ordinary Shares,NVT,NVT,ST,P,2025-04-01,2025-05-03,1001.0,15000.0,,"$1,001 - $15,000",valid_range,New,Kean Family Partnership,,,,2,2,table,False,False,,False,0,False,True,100,True,20,False,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030275.pdf,,,,nVent Electric plc Ordinary Shares (NVT) [ST],nVent Electric plc Ordinary Shares (NVT) [ST],P,04/01/2025,05/03/2025,"$1,001 - $15,000",Filing Status: New Subholding Of: Kean Family Partnership,"nVent Electric plc Ordinary Shares (NVT) [ST] P 04/01/2025 05/03/2025 $1,001 - $15,000 Filing Status: New Subholding Of: Kean Family Partnership",,,False,100,NVT,accepted,house_ptr_structure+v8_1,False,False,False,04/01/2025,False,,valid_range
20030275,Hon. Thomas H. Kean Jr,Member,NJ07,20030275.pdf,2025,11,,"Prologis, Inc. Common Stock","Prologis, Inc. Common Stock",PLD,PLD,ST,P,2025-04-24,2025-05-03,1001.0,15000.0,,"$1,001 - $15,000",valid_range,New,Kean Family Partnership,,,,2,2,table,False,False,,False,0,False,False,100,True,20,False,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030275.pdf,,,,"Prologis, Inc. Common Stock (PLD) [ST] Filing Status: New Subholding Of: Kean Family Partnershi","Prologis, Inc. Common Stock (PLD) [ST]",P p,04/24/2025,05/03/2025,"$1,001 - $15,000",,"Prologis, Inc. Common Stock (PLD) [ST] P 04/24/2025 05/03/2025 $1,001 - $15,000 Filing Status: New Subholding Of: Kean Family Partnership",,,False,100,PLD,accepted,house_ptr_structure+v8_1,False,False,False,04/24/2025,False,,valid_range
