filing_id,politician,member_status,state_district,source_pdf,source_year,transaction_number_in_filing,owner,asset_v8_2_cleaned,asset_v8_1,ticker_v8_2_cleaned,ticker_v8_1,asset_type,transaction_type,transaction_date,notification_date,amount_min,amount_max,amount_exact,amount_category,amount_status,filing_status,subholding,location,description,comments,page,last_page,page_parse_method,page_recovery_used,filing_page_completeness_issue,suspected_missed_pages,page_continuation_used,duplicate_geometry_rows_merged,possible_adjacent_same_signature,row_shaded,geometry_quality_score,unicode_repair_applied,unicode_repair_count,needs_review,original_pdf_url,review_level,review_reason,owner_raw,asset_raw,asset_lookup_context,transaction_type_raw,transaction_date_raw,notification_date_raw,amount_raw,continuation_raw,detail_raw,review_reason_v8_1,review_level_v8_1,needs_review_v8_1,geometry_quality_score_v8_1,ticker_candidate_raw,ticker_parse_status,ticker_validation_source,ticker_changed,asset_changed_by_ticker_resolver,raw_date_has_extra_text,raw_date_prefix,date_prefix_disagrees,amount_exact_before_p2,amount_status_before_p2
20033326,Cleo Fields,Member,LA06,20033326.pdf,2025,1,,Alphabet Inc. - Class A Common Stock,Alphabet Inc. - Class A Common Stock,GOOGL,GOOGL,ST,P,2025-10-10,2025-10-10,15001.0,50000.0,,"$15,001 - $50,000",valid_range,New,Morgan Stanley - E*TRADE #2,,,,1,1,table,False,False,,False,0,False,False,100,True,20,False,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20033326.pdf,,,,Alphabet Inc. - Class A Common Stock (GOOGL) [ST] Filing Status: New Subholding Of: Morgan Stanley - E*TRA,Alphabet Inc. - Class A Common Stock (GOOGL) [ST],P ADE #2,10/10/2025,10/10/2025,"$15,001 - $50,000",,"Alphabet Inc. - Class A Common Stock (GOOGL) [ST] P 10/10/2025 10/10/2025 $15,001 - $50,000 Filing Status: New Subholding Of: Morgan Stanley - E*TRADE #2",,,False,100,GOOGL,accepted,house_ptr_structure+v8_1,False,False,False,10/10/2025,False,,valid_range
20033326,Cleo Fields,Member,LA06,20033326.pdf,2025,2,,Alphabet Inc. - Class C Capital Stock,Alphabet Inc. - Class C Capital Stock,GOOG,GOOG,ST,P,2025-10-10,2025-10-10,15001.0,50000.0,,"$15,001 - $50,000",valid_range,New,Morgan Stanley - E*TRADE #2,,,,1,1,table,False,False,,False,0,False,True,100,True,20,False,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20033326.pdf,,,,Alphabet Inc. - Class C Capital Stock (GOOG) [ST],Alphabet Inc. - Class C Capital Stock (GOOG) [ST],P,10/10/2025,10/10/2025,"$15,001 - $50,000",Filing Status: New Subholding Of: Morgan Stanley - E*TRADE #2,"Alphabet Inc. - Class C Capital Stock (GOOG) [ST] P 10/10/2025 10/10/2025 $15,001 - $50,000 Filing Status: New Subholding Of: Morgan Stanley - E*TRADE #2",,,False,100,GOOG,accepted,house_ptr_structure+v8_1,False,False,False,10/10/2025,False,,valid_range
20033326,Cleo Fields,Member,LA06,20033326.pdf,2025,3,,"CoreWeave, Inc. - Class A Common Stock","CoreWeave, Inc. - Class A Common Stock",CRWV,CRWV,ST,P,2025-10-10,2025-10-10,1001.0,15000.0,,"$1,001 - $15,000",valid_range,New,Morgan Stanley - E*TRADE #2,,,,1,1,table,False,False,,False,0,False,False,100,True,20,False,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20033326.pdf,,,,"CoreWeave, Inc. - Class A Common Stock (CRWV) [ST] Filing Status: New Subholding Of: Morgan Stanley - E*TRA","CoreWeave, Inc. - Class A Common Stock (CRWV) [ST]",P ADE #2,10/10/2025,10/10/2025,"$1,001 - $15,000",,"CoreWeave, Inc. - Class A Common Stock (CRWV) [ST] P 10/10/2025 10/10/2025 $1,001 - $15,000 Filing Status: New Subholding Of: Morgan Stanley - E*TRADE #2",,,False,100,CRWV,accepted,house_ptr_structure+v8_1,False,False,False,10/10/2025,False,,valid_range
20033326,Cleo Fields,Member,LA06,20033326.pdf,2025,4,,"CoreWeave, Inc. - Class A Common Stock","CoreWeave, Inc. - Class A Common Stock",CRWV,CRWV,ST,P,2025-10-09,2025-10-09,1001.0,15000.0,,"$1,001 - $15,000",valid_range,New,Morgan Stanley - E*TRADE #2,,,,1,1,table,False,False,,False,0,False,True,100,True,20,False,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20033326.pdf,,,,"CoreWeave, Inc. - Class A Common Stock (CRWV) [ST]","CoreWeave, Inc. - Class A Common Stock (CRWV) [ST]",P,10/09/2025,10/09/2025,"$1,001 - $15,000",Filing Status: New Subholding Of: Morgan Stanley - E*TRADE #2,"CoreWeave, Inc. - Class A Common Stock (CRWV) [ST] P 10/09/2025 10/09/2025 $1,001 - $15,000 Filing Status: New Subholding Of: Morgan Stanley - E*TRADE #2",,,False,100,CRWV,accepted,house_ptr_structure+v8_1,False,False,False,10/09/2025,False,,valid_range
20033326,Cleo Fields,Member,LA06,20033326.pdf,2025,5,,Figma Inc Class A,Figma Inc Class A,FIG,FIG,OT,P,2025-10-10,2025-10-10,1001.0,15000.0,,"$1,001 - $15,000",valid_range,New,Morgan Stanley - E*TRADE #2,US,Stock,,1,1,table,False,False,,False,0,False,False,100,True,37,False,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20033326.pdf,,,,Figma Inc Class A (FIG) [OT] Filing Status: New Subholding Of: Morgan Stanley - E*TRA Location: US Description: Stock,Figma Inc Class A (FIG) [OT],P ADE #2,10/10/2025,10/10/2025,"$1,001 - $15,000",,"Figma Inc Class A (FIG) [OT] P 10/10/2025 10/10/2025 $1,001 - $15,000 Filing Status: New Subholding Of: Morgan Stanley - E*TRADE #2 Location: US Description: Stock",,,False,100,,not_applicable,,False,False,False,10/10/2025,False,,valid_range
20033326,Cleo Fields,Member,LA06,20033326.pdf,2025,6,,IREN Limited - Ordinary Shares,IREN Limited - Ordinary Shares,IREN,IREN,ST,P,2025-10-10,2025-10-10,1001.0,15000.0,,"$1,001 - $15,000",valid_range,New $200?,Morgan Stanley - E*TRADE #2,,,,1,2,table,False,False,,True,0,True,True,93,True,20,True,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20033326.pdf,low,adjacent transaction has same core signature,,IREN Limited - Ordinary Shares (IREN) [ST],IREN Limited - Ordinary Shares (IREN) [ST],P,10/10/2025,10/10/2025,"$1,001 - $15,000",Filing Status: New $200? Subholding Of: Morgan Stanley - E*TRADE #2,"IREN Limited - Ordinary Shares (IREN) [ST] P 10/10/2025 10/10/2025 $1,001 - $15,000 Filing Status: New $200? Subholding Of: Morgan Stanley - E*TRADE #2",adjacent transaction has same core signature,low,True,93,IREN,accepted,house_ptr_structure+v8_1,False,False,False,10/10/2025,False,,valid_range
20033326,Cleo Fields,Member,LA06,20033326.pdf,2025,7,,IREN Limited - Ordinary Shares,IREN Limited - Ordinary Shares,IREN,IREN,ST,P,2025-10-10,2025-10-10,1001.0,15000.0,,"$1,001 - $15,000",valid_range,New,Morgan Stanley - E*TRADE #2,,,,2,2,table,False,False,,False,0,False,False,100,True,20,False,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20033326.pdf,,,,IREN Limited - Ordinary Shares (IREN) [ST] Filing Status: New Subholding Of: Morgan Stanley - E*TRA,IREN Limited - Ordinary Shares (IREN) [ST],P ADE #2,10/10/2025,10/10/2025,"$1,001 - $15,000",,"IREN Limited - Ordinary Shares (IREN) [ST] P 10/10/2025 10/10/2025 $1,001 - $15,000 Filing Status: New Subholding Of: Morgan Stanley - E*TRADE #2",,,False,100,IREN,accepted,house_ptr_structure+v8_1,False,False,False,10/10/2025,False,,valid_range
20033326,Cleo Fields,Member,LA06,20033326.pdf,2025,8,,Palantir Technologies Inc. - Class A Common Stock,Palantir Technologies Inc. - Class A Common Stock,PLTR,PLTR,ST,P,2025-10-10,2025-10-10,15001.0,50000.0,,"$15,001 - $50,000",valid_range,New,Morgan Stanley - E*TRADE #2,,,,2,2,table,False,False,,False,0,False,True,100,True,20,False,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20033326.pdf,,,,Palantir Technologies Inc. - Class A Common Stock (PLTR) [ST],Palantir Technologies Inc. - Class A Common Stock (PLTR) [ST],P,10/10/2025,10/10/2025,"$15,001 - $50,000",Filing Status: New Subholding Of: Morgan Stanley - E*TRADE #2,"Palantir Technologies Inc. - Class A Common Stock (PLTR) [ST] P 10/10/2025 10/10/2025 $15,001 - $50,000 Filing Status: New Subholding Of: Morgan Stanley - E*TRADE #2",,,False,100,PLTR,accepted,house_ptr_structure+v8_1,False,False,False,10/10/2025,False,,valid_range
