filing_id,politician,member_status,state_district,source_pdf,source_year,transaction_number_in_filing,owner,asset_v8_2_cleaned,asset_v8_1,ticker_v8_2_cleaned,ticker_v8_1,asset_type,transaction_type,transaction_date,notification_date,amount_min,amount_max,amount_exact,amount_category,amount_status,filing_status,subholding,location,description,comments,page,last_page,page_parse_method,page_recovery_used,filing_page_completeness_issue,suspected_missed_pages,page_continuation_used,duplicate_geometry_rows_merged,possible_adjacent_same_signature,row_shaded,geometry_quality_score,unicode_repair_applied,unicode_repair_count,needs_review,original_pdf_url,review_level,review_reason,owner_raw,asset_raw,asset_lookup_context,transaction_type_raw,transaction_date_raw,notification_date_raw,amount_raw,continuation_raw,detail_raw,review_reason_v8_1,review_level_v8_1,needs_review_v8_1,geometry_quality_score_v8_1,ticker_candidate_raw,ticker_parse_status,ticker_validation_source,ticker_changed,asset_changed_by_ticker_resolver,raw_date_has_extra_text,raw_date_prefix,date_prefix_disagrees,amount_exact_before_p2,amount_status_before_p2
20030592,Hon. April McClain Delaney,Member,MD06,20030592.pdf,2025,1,DC,Bio-Techne Corp - Common Stock,Bio-Techne Corp - Common Stock,TECH,TECH,ST,S (partial),2025-05-26,2025-07-01,1001.0,15000.0,,"$1,001 - $15,000",valid_range,New,,,,,1,1,table,False,False,,False,0,False,False,100,True,10,False,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030592.pdf,,,DC,Bio-Techne Corp - Common Stock (TECH) [ST] Filing Status: New,Bio-Techne Corp - Common Stock (TECH) [ST],S (partial),05/26/2025,07/01/2025,"$1,001 - $15,000",,"DC Bio-Techne Corp - Common Stock (TECH) [ST] S (partial) 05/26/2025 07/01/2025 $1,001 - $15,000 Filing Status: New",,,False,100,TECH,accepted,house_ptr_structure+v8_1,False,False,False,05/26/2025,False,,valid_range
20030592,Hon. April McClain Delaney,Member,MD06,20030592.pdf,2025,2,DC,"Clean Harbors, Inc. Common Stock","Clean Harbors, Inc. Common Stock",CLH,CLH,ST,S (partial),2025-06-20,2025-07-01,1001.0,15000.0,,"$1,001 - $15,000",valid_range,New,,,,,1,1,table,False,False,,False,0,False,True,100,True,10,False,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030592.pdf,,,DC,"Clean Harbors, Inc. Common Stock (CLH) [ST]","Clean Harbors, Inc. Common Stock (CLH) [ST]",S (partial),06/20/2025,07/01/2025,"$1,001 - $15,000",Filing Status: New,"DC Clean Harbors, Inc. Common Stock (CLH) [ST] S (partial) 06/20/2025 07/01/2025 $1,001 - $15,000 Filing Status: New",,,False,100,CLH,accepted,house_ptr_structure+v8_1,False,False,False,06/20/2025,False,,valid_range
20030592,Hon. April McClain Delaney,Member,MD06,20030592.pdf,2025,3,DC,Markel Group Inc. Common Stock,Markel Group Inc. Common Stock,MKL,MKL,ST,P,2025-06-06,2025-07-01,1001.0,15000.0,,"$1,001 - $15,000",valid_range,New,,,,,1,1,table,False,False,,False,0,False,False,100,True,10,False,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030592.pdf,,,DC,Markel Group Inc. Common Stock (MKL) [ST] Filing Status: New,Markel Group Inc. Common Stock (MKL) [ST],P,06/06/2025,07/01/2025,"$1,001 - $15,000",,"DC Markel Group Inc. Common Stock (MKL) [ST] P 06/06/2025 07/01/2025 $1,001 - $15,000 Filing Status: New",,,False,100,MKL,accepted,house_ptr_structure+v8_1,False,False,False,06/06/2025,False,,valid_range
20030592,Hon. April McClain Delaney,Member,MD06,20030592.pdf,2025,4,DC,"Paychex, Inc. - Common Stock","Paychex, Inc. - Common Stock",PAYX,PAYX,ST,P,2025-06-26,2025-07-01,1001.0,15000.0,,"$1,001 - $15,000",valid_range,New,,,,,1,1,table,False,False,,False,0,False,True,100,True,10,False,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030592.pdf,,,DC,"Paychex, Inc. - Common Stock (PAYX) [ST]","Paychex, Inc. - Common Stock (PAYX) [ST]",P,06/26/2025,07/01/2025,"$1,001 - $15,000",Filing Status: New,"DC Paychex, Inc. - Common Stock (PAYX) [ST] P 06/26/2025 07/01/2025 $1,001 - $15,000 Filing Status: New",,,False,100,PAYX,accepted,house_ptr_structure+v8_1,False,False,False,06/26/2025,False,,valid_range
20030592,Hon. April McClain Delaney,Member,MD06,20030592.pdf,2025,5,DC,STERIS plc,STERIS plc,STE,STE,ST,S (partial),2025-06-26,2025-07-01,1001.0,15000.0,,"$1,001 - $15,000",valid_range,New,,,,,1,1,table,False,False,,False,0,False,False,100,True,10,False,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030592.pdf,,,DC,STERIS plc (STE) [ST] Filing Status: New,STERIS plc (STE) [ST],S (partial),06/26/2025,07/01/2025,"$1,001 - $15,000",,"DC STERIS plc (STE) [ST] S (partial) 06/26/2025 07/01/2025 $1,001 - $15,000 Filing Status: New",,,False,100,STE,accepted,house_ptr_structure+v8_1,False,False,False,06/26/2025,False,,valid_range
20030592,Hon. April McClain Delaney,Member,MD06,20030592.pdf,2025,6,DC,Tractor Supply Company - Common Stock,Tractor Supply Company - Common Stock,TSCO,TSCO,ST,P,2025-06-06,2025-07-01,1001.0,15000.0,,"$1,001 - $15,000",valid_range,New,,,,,1,1,table,False,False,,False,0,False,True,100,True,10,False,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030592.pdf,,,DC,Tractor Supply Company - Common Stock (TSCO) [ST],Tractor Supply Company - Common Stock (TSCO) [ST],P,06/06/2025,07/01/2025,"$1,001 - $15,000",Filing Status: New,"DC Tractor Supply Company - Common Stock (TSCO) [ST] P 06/06/2025 07/01/2025 $1,001 - $15,000 Filing Status: New",,,False,100,TSCO,accepted,house_ptr_structure+v8_1,False,False,False,06/06/2025,False,,valid_range
